,variant,ACE2_log10Kd,ACE2_stelog10Kd,fdl_x,fdl_y
8823,010001001110111,-9.421465764454846,0.08495915103359407,2.331204652786255,20.88204574584961
8824,010001001111000,-7.8560785639496755,0.02724105783778441,26.99164390563965,-23.638092041015625
8826,010001001111010,-9.3087755948488,0.0564447312991998,-18.625938415527344,8.86581039428711
8827,010001001111011,-9.037153215864784,0.04354811153237659,-21.251359939575195,9.350221633911133
8828,010001001111100,-8.051088699304884,0.1724824634600126,26.536529541015625,-19.438108444213867
8829,010001001111101,-7.856880506740916,0.0554418689128724,27.991750717163086,-18.78310775756836
8830,010001001111110,-9.536021870566248,0.043722325034573295,3.6720643043518066,20.35267448425293
8831,010001001111111,-9.379404041831354,0.07449131476318271,2.871093273162842,17.270353317260742
8832,010001010000000,-9.0961301546194,0.08419917835478774,13.656783103942871,-4.9093546867370605
8833,010001010000001,-8.661016320036707,0.04980367970053212,5.744373321533203,-18.144893646240234
8834,010001010000010,-9.427752922051289,0.031465196245997966,-13.454647064208984,6.036600112915039
8835,010001010000011,-9.24675075161622,0.05867562437368167,-16.47220230102539,5.124773025512695
8836,010001010000100,-9.050054489188565,0.05830448804282984,18.61681365966797,-5.251190185546875
8837,010001010000101,-8.83298600455378,0.034788938799978915,17.25313377380371,-10.103404998779297
8838,010001010000110,-9.690859476230916,0.051210456507187814,3.4470160007476807,12.26150894165039
8839,010001010000111,-9.527609268247016,0.019892623048266774,0.7420705556869507,15.484367370605469
8840,010001010001000,-8.710165844471197,0.0409623428348116,8.702816009521484,-18.082237243652344
8841,010001010001001,-7.974517278235068,0.1332530414111157,-8.63440990447998,-32.092201232910156
8842,010001010001010,-9.343856561874825,0.061425080684670334,-15.985063552856445,4.063453674316406
8843,010001010001011,-9.20592741599209,0.08591991055969395,-16.915285110473633,4.759347438812256
8844,010001010001100,-8.935091840869404,0.026667132450580944,18.002904891967773,-11.187408447265625
8845,010001010001101,-8.903317051977023,0.01193830149876707,18.074417114257812,-10.787066459655762
8846,010001010001110,-9.686448825319717,0.0394134781199309,3.319582939147949,11.4268217086792
8847,010001010001111,-9.520142521054199,0.01779292818860334,0.7120749354362488,14.6953706741333
8848,010001010010000,-9.034395192251914,0.12210389281075963,15.181102752685547,-5.376801490783691
8849,010001010010001,-8.247640543465138,0.028686308525324836,0.1787702441215515,-25.2540340423584
8850,010001010010010,-9.496481928041833,0.005668219550636343,-13.833646774291992,6.785569190979004
8851,010001010010011,-9.228220782794905,0.0026598361743781496,-16.168310165405273,5.340867042541504
8852,010001010010100,-8.975783842219743,0.015047550892355762,17.54955291748047,-6.35601806640625
8853,010001010010101,-8.606126981215581,0.028173819039415626,12.221708297729492,-15.209939956665039
8854,010001010010110,-9.65770510460281,0.018682308403784376,3.185964584350586,13.559207916259766
8855,010001010010111,-9.467634479947675,0.015248258075557075,-0.01910295896232128,15.885906219482422
8856,010001010011000,-8.446157629443139,0.011683959718473249,5.06967306137085,-19.049270629882812
8857,010001010011001,-7.820724850031019,0.06658133958542489,-12.091352462768555,-33.45998001098633
8858,010001010011010,-9.29809520162944,0.0068904705953354295,-16.331735610961914,4.377531051635742
8859,010001010011011,-9.259399919243624,0.04851091977780975,-16.558391571044922,5.068795204162598
8860,010001010011100,-8.584493949893805,0.004946874180697947,11.654947280883789,-16.07654571533203
8861,010001010011101,-8.642584583527269,0.053924705453114896,11.736834526062012,-16.010541915893555
8862,010001010011110,-9.664169914356249,0.03867195591840922,2.756775140762329,13.403341293334961
8863,010001010011111,-9.487560303561226,0.03628086167633171,0.00445349607616663,16.357336044311523
8868,010001010100100,-9.09186604285366,0.018666498510035545,20.296762466430664,-4.463727951049805
8869,010001010100101,-8.873550891675894,0.007239654795862194,16.179553985595703,-7.030749320983887
8870,010001010100110,-9.693827513386903,0.035431091048660164,3.8191757202148438,13.175485610961914
8871,010001010100111,-9.516641855974804,0.0011460150352453624,1.1983671188354492,16.342538833618164
8872,010001010101000,-8.53149235254544,0.0009094114469725412,9.8837890625,-18.917987823486328
8873,010001010101001,-7.830546675842201,,-10.140396118164062,-32.61642837524414
8874,010001010101010,-9.309289325102071,0.0767182785762568,-16.659278869628906,3.9390289783477783
8875,010001010101011,-9.102925280007533,3.6896750478021545e-05,-17.912734985351562,4.426873683929443
8876,010001010101100,-8.596873055029956,0.0019476342688111714,17.188711166381836,-15.0842924118042
8877,010001010101101,-8.526783431914655,0.009658258342329695,19.69945526123047,-14.308956146240234
8878,010001010101110,-9.644025626828974,0.05837594269610946,3.5386531352996826,14.398999214172363
8879,010001010101111,-9.47635513565211,0.03377019642513002,1.0971752405166626,17.03837776184082
8880,010001010110000,-8.995145228076494,0.006343766819325579,14.188016891479492,-6.388696193695068
8881,010001010110001,-8.151665697082576,0.041342088766469054,-0.6849538683891296,-26.6623477935791
8882,010001010110010,-9.434202526716486,0.05536144184799418,-14.467550277709961,6.646131992340088
8883,010001010110011,-9.275263558831355,0.06653020611076776,-16.262298583984375,6.159262180328369
8884,010001010110100,-8.89397115301038,0.02728952737143242,17.467540740966797,-6.80279016494751
8885,010001010110101,-8.417092709983518,0.08726588288925008,12.918548583984375,-16.432350158691406
8886,010001010110110,-9.66102249976218,0.03264207066248126,3.6415419578552246,13.964936256408691
8887,010001010110111,-9.489014613900256,0.04885186623961246,0.48171281814575195,16.078271865844727
8888,010001010111000,-8.231880072008048,0.009044623495817916,9.189393997192383,-21.638879776000977
8889,010001010111001,-7.5384676069077585,,-6.495765209197998,-30.237825393676758
8890,010001010111010,-9.343834712881517,0.03411236361749381,-15.535049438476562,4.627048969268799
8891,010001010111011,-9.151428736690367,0.053335001799975856,-14.760010719299316,4.012612342834473
8892,010001010111100,-8.230678142277013,0.016876017859024373,9.659812927246094,-21.554412841796875
8893,010001010111101,-8.182512231188596,0.1793634844273191,11.464020729064941,-23.15222930908203
8894,010001010111110,-9.565702736022146,0.057917644704871485,3.2317349910736084,14.706274032592773
8895,010001010111111,-9.444961013494957,0.0413192762098662,0.8718898296356201,16.831573486328125
8896,010001011000000,-9.123478816429314,0.05754449711160525,11.669330596923828,-5.5447797775268555
8897,010001011000001,-8.768232034495579,0.1410824439822198,6.074990272521973,-17.257347106933594
8898,010001011000010,-9.422381345821476,0.08011748315079803,-13.297689437866211,5.838377475738525
8899,010001011000011,-9.22048560724723,0.01680202008286624,-17.370147705078125,4.828704357147217
8900,010001011000100,-8.99383154210189,0.00660266332966586,18.883684158325195,-5.43753719329834
8901,010001011000101,-8.874879804626909,0.09534073690145828,16.338199615478516,-8.002217292785645
8902,010001011000110,-9.672763169099492,0.0018120512356443184,2.853652238845825,12.520103454589844
8903,010001011000111,-9.539727953538645,0.021471927011378792,0.7093531489372253,15.903478622436523
8904,010001011001000,-8.745668816939084,0.0008049132301604088,8.796140670776367,-17.575637817382812
8905,010001011001001,-7.9357960741675315,0.0026825383547102177,-8.607453346252441,-31.971435546875
8906,010001011001010,-9.336350795430477,0.02252270038474613,-16.084531784057617,4.120303630828857
8907,010001011001011,-9.230510002642758,0.055361272876865535,-17.55181312561035,4.709296703338623
8908,010001011001100,-8.934242900614159,0.03357943865798685,18.001562118530273,-11.1446533203125
8909,010001011001101,-8.87885736814898,0.06119052394412172,17.163541793823242,-9.345450401306152
8910,010001011001110,-9.716322640260485,0.040375775351023435,2.799527168273926,13.600175857543945
8911,010001011001111,-9.531167570227824,0.006366486825992722,0.5892626047134399,15.439690589904785
8912,010001011010000,-9.069155133591094,0.03443016668384935,14.860570907592773,-5.551400184631348
8913,010001011010001,-8.184239908813788,0.013204639915688432,-0.4954875707626343,-26.013160705566406
8914,010001011010010,-9.503078358099037,0.0565205155676054,-13.774919509887695,7.032435894012451
8915,010001011010011,-9.321772622641598,0.1046218492569988,-16.856201171875,5.880010604858398
8916,010001011010100,-8.968152836813243,0.052095823643685264,17.490354537963867,-6.316789627075195
8917,010001011010101,-8.722284210422107,0.009739509876125927,12.942301750183105,-14.766511917114258
8918,010001011010110,-9.698772626061409,0.03112844386337432,2.5567378997802734,13.171263694763184
8919,010001011010111,-9.487866158318905,0.007857602203974245,-0.19925522804260254,16.340415954589844
8920,010001011011000,-8.507913305366133,0.003329259607139257,8.619122505187988,-18.985759735107422
8921,010001011011001,-7.876615091488931,0.04392209981850792,-8.258086204528809,-31.929288864135742
8922,010001011011010,-9.396235055746578,0.08107693940909401,-15.428914070129395,4.225011348724365
8923,010001011011011,-9.243095760956878,0.022515583859992642,-17.158971786499023,4.989302635192871
8924,010001011011100,-8.565613656727855,0.024867967326252405,11.49452018737793,-16.645872116088867
8925,010001011011101,-8.454363789285296,0.008770734026762206,11.565887451171875,-17.570053100585938
8926,010001011011110,-9.693596731772873,0.02094438650420116,2.4594385623931885,13.508196830749512
8927,010001011011111,-9.49953192503058,0.01911780654038786,-0.06556099653244019,16.655303955078125
8932,010001011100100,-9.038505253795446,0.03359428314998869,20.317344665527344,-4.383483409881592
8933,010001011100101,-8.873659532047489,0.01647949226512946,16.10016441345215,-7.0372090339660645
8934,010001011100110,-9.76837532472052,0.027531340964610074,4.606993198394775,14.526890754699707
8935,010001011100111,-9.563370175324565,0.030289190091862036,1.392372488975525,16.552331924438477
8936,010001011101000,-8.41972797597788,0.09011412250930206,9.610997200012207,-19.943561553955078
8937,010001011101001,-7.859645011947569,,-9.16918659210205,-32.01518630981445
8938,010001011101010,-9.271244318868929,0.07139135696646992,-17.05055809020996,3.670044422149658
8939,010001011101011,-9.087086258270368,0.07961385764756024,-17.729618072509766,4.510317802429199
8940,010001011101100,-8.571578431829908,0.05106797017428555,17.498687744140625,-14.926204681396484
8941,010001011101101,-8.479254117037451,0.1038104895088523,19.720191955566406,-14.760265350341797
8942,010001011101110,-9.69849103880485,0.007084810252837138,3.364053249359131,14.766948699951172
8943,010001011101111,-9.414163142586354,0.04335951267040894,1.325804352760315,18.37263298034668
8944,010001011110000,-9.03670973496884,0.01419497275870629,14.760491371154785,-6.288923740386963
8945,010001011110001,-8.104119734486192,0.08199218279887344,-2.5052764415740967,-28.107358932495117
8946,010001011110010,-9.529974310216307,0.05543106340993642,-13.373095512390137,7.180978298187256
8947,010001011110011,-9.30002081595544,0.06843787810144343,-16.54612922668457,5.899034023284912
8948,010001011110100,-8.819075142878756,0.027187085381254583,17.464372634887695,-7.328139781951904
8949,010001011110101,-8.59763832852529,0.02275703263259921,13.001026153564453,-15.539548873901367
8950,010001011110110,-9.685874840316613,0.00867376367431838,3.243835210800171,13.373233795166016
8951,010001011110111,-9.561789015712419,0.049983582553820405,1.0788710117340088,16.548480987548828
8952,010001011111000,-8.223629201859875,0.01715647103263951,8.768792152404785,-21.236764907836914
8953,010001011111001,-7.643458270814264,0.13671449309228745,-6.381791114807129,-30.28384017944336
8954,010001011111010,-9.384591236832245,0.03633815947635455,-15.156864166259766,3.9336047172546387
8955,010001011111011,-9.182311214228774,0.0292135799450417,-16.286245346069336,4.259866237640381
8956,010001011111100,-8.150048097011231,0.0017487407473915086,11.148597717285156,-21.943326950073242
8957,010001011111101,-8.279400286619468,0.11754605323722254,12.203413963317871,-21.27042007446289
8958,010001011111110,-9.659304157945973,0.010439609084985868,3.015449047088623,15.223224639892578
8959,010001011111111,-9.41669641969644,0.045049075687773936,1.0549131631851196,17.911474227905273
8960,010001100000000,-8.764593734023308,0.015053578223768403,25.728897094726562,-5.292588233947754
8961,010001100000001,-7.756295374622723,,13.111642837524414,-30.23405647277832
8962,010001100000010,-9.153909065118956,0.05754692066500855,-20.183013916015625,13.291252136230469
8963,010001100000011,-8.839716931420682,0.08112426222560297,-22.707399368286133,11.277862548828125
8964,010001100000100,-8.282428145402235,0.06260759838722674,27.734121322631836,-11.385828971862793
8965,010001100000101,-7.905929189133246,0.0718671708864691,19.702266693115234,-24.063751220703125
8966,010001100000110,-9.1767064548159,0.004342329288431479,-15.045852661132812,17.92436408996582
8967,010001100000111,-8.967497228162735,0.00307879025536284,-17.49127197265625,22.13987159729004
8968,010001100001000,-7.90832594721337,0.07389250479613896,24.468318939208984,-22.82134437561035
8970,010001100001010,-8.805941108506296,0.01323887450334027,-29.873565673828125,-4.141690731048584
8971,010001100001011,-8.358224429820984,0.024092963954601032,-30.631269454956055,-3.4896175861358643
8972,010001100001100,-8.193959109538543,0.04461206559920683,28.189586639404297,-13.634418487548828
8973,010001100001101,-8.161156799435503,0.045339811223596094,28.52855110168457,-13.847189903259277
8974,010001100001110,-9.250800186501728,0.006381852826259582,-7.721447467803955,23.90068244934082
8975,010001100001111,-9.052085665772813,0.0329295724440124,-8.671270370483398,24.59490394592285
8976,010001100010000,-8.51439533362608,0.0886879399137106,25.555105209350586,-1.5805840492248535
8977,010001100010001,-7.456840416310244,,8.052018165588379,-30.869169235229492
8978,010001100010010,-9.188656072300011,0.06759069806669338,-23.478717803955078,14.570108413696289
8979,010001100010011,-8.783575372226734,0.031997344496076614,-23.502809524536133,9.769089698791504
8980,010001100010100,-8.346911745855813,0.049440366614288855,28.778961181640625,-9.693185806274414
8981,010001100010101,-7.813114599930688,0.1090380050377786,20.423933029174805,-23.26097297668457
8982,010001100010110,-9.309686111374504,0.033285479004233835,-10.625661849975586,19.84674644470215
8983,010001100010111,-9.035149270740149,0.007106742628335994,-14.397799491882324,21.784950256347656
8984,010001100011000,-7.8595304377857875,0.04715912977932612,25.72368049621582,-23.039737701416016
8986,010001100011010,-8.768307681694521,0.07180065872353403,-29.801637649536133,-3.8788094520568848
8987,010001100011011,-8.545296136477338,0.04289014452297035,-24.271726608276367,-2.373326063156128
8988,010001100011100,-8.144560932670835,0.011975320635897013,27.769750595092773,-14.814376831054688
8989,010001100011101,-7.983892963215933,0.02101379379844559,26.99036979675293,-18.903398513793945
8990,010001100011110,-9.389342748288415,0.09561768042584352,-5.08517599105835,22.615604400634766
8991,010001100011111,-9.135561279028787,0.016780203353543573,-7.875825881958008,23.85944175720215
8996,010001100100100,-8.95194720392059,0.028559356537970263,24.504741668701172,-1.2512050867080688
8997,010001100100101,-8.635161352137546,0.027534967420697498,28.469348907470703,-6.868564128875732
8998,010001100100110,-9.628661899852156,0.029121622401648395,5.456770420074463,19.750139236450195
8999,010001100100111,-9.36347318907598,0.009274865518608344,3.6628425121307373,20.911930084228516
9000,010001100101000,-7.939637835648539,,25.40192985534668,-23.764923095703125
9002,010001100101010,-8.838054403948503,0.05637515638166945,-30.378108978271484,-4.551196098327637
9003,010001100101011,-8.452220924315919,0.11591212245596873,-31.207496643066406,-3.685394525527954
9004,010001100101100,-8.34872414099059,0.05248881503181213,28.34255599975586,-12.71761417388916
9005,010001100101101,-8.167319687759067,0.08358562078727516,28.672677993774414,-13.061702728271484
9006,010001100101110,-9.48419642646792,0.07229548335049163,4.821563243865967,21.006650924682617
9007,010001100101111,-9.319789423213619,0.10182286558388752,3.4251089096069336,21.582813262939453
9008,010001100110000,-8.412343603014103,0.09105183667962358,28.330907821655273,-5.643949508666992
9009,010001100110001,-7.681487287172298,0.06570454181653672,3.5641114711761475,-34.51115417480469
9010,010001100110010,-9.298338848664603,0.10633930244997992,-20.61134147644043,9.974745750427246
9011,010001100110011,-8.678638971106801,0.04472339896785993,-26.4155216217041,6.4713664054870605
9012,010001100110100,-8.438507464459702,0.0863535617395268,29.267253875732422,-6.400279521942139
9013,010001100110101,-8.164803318175814,0.054263986523166885,29.76283836364746,-15.32479190826416
9014,010001100110110,-9.57002811764263,0.004040624302579232,5.189676761627197,20.082334518432617
9015,010001100110111,-9.388167566111534,0.05499440702633418,2.9798924922943115,21.185094833374023
9016,010001100111000,-7.945518213368117,0.07231008336137146,25.927824020385742,-23.482446670532227
9018,010001100111010,-8.822387959608207,0.0134334729745742,-30.837059020996094,-4.6884026527404785
9019,010001100111011,-8.475021932659683,0.05621026654623673,-31.432836532592773,-3.725762128829956
9020,010001100111100,-7.894632166989745,,27.69489288330078,-20.716279983520508
9021,010001100111101,-7.792007069591229,,28.389144897460938,-19.588956832885742
9022,010001100111110,-9.467902739588895,0.027350678523769826,3.8719398975372314,21.26911735534668
9023,010001100111111,-9.309832513375213,0.058835444001052124,2.5453414916992188,20.68047523498535
9024,010001101000000,-8.862219752747789,0.005230330521596826,25.93571662902832,-5.0511651039123535
9025,010001101000001,-7.950900461239092,,11.662622451782227,-33.351253509521484
9026,010001101000010,-9.147362833239086,0.017863554715958685,-20.615917205810547,13.216218948364258
9027,010001101000011,-8.83162012492636,0.024008467845320958,-23.019378662109375,10.820338249206543
9028,010001101000100,-8.377437953490407,0.09381832376844912,28.276090621948242,-11.49471664428711
9029,010001101000101,-7.983018562073389,0.050320140147853916,19.48571014404297,-25.05573081970215
9030,010001101000110,-9.23978915464006,0.013875946579688048,-12.784756660461426,19.435314178466797
9031,010001101000111,-9.007603483726939,0.016621143616760925,-14.715644836425781,20.991539001464844
9032,010001101001000,-8.063737007578602,0.14783052771738747,24.836654663085938,-23.168237686157227
9033,010001101001001,-7.25854168397177,,-1.4835867881774902,-31.489055633544922
9034,010001101001010,-8.736527237492666,0.08468239847619953,-29.862937927246094,-3.6740052700042725
9035,010001101001011,-8.404861772323956,0.06270822534052732,-32.5401725769043,-4.64480447769165
9036,010001101001100,-8.365083789214886,0.0032071737013472656,28.668432235717773,-12.4392671585083
9037,010001101001101,-8.255147913973335,0.015610973062657685,28.866928100585938,-12.693668365478516
9038,010001101001110,-9.314899299228962,0.023341007263170788,-7.044732570648193,23.333524703979492
9039,010001101001111,-9.099080021301283,0.024542199206332604,-8.601927757263184,24.41139793395996
9040,010001101010000,-8.514590825691068,0.04284960219473621,25.488788604736328,-1.543839454650879
9041,010001101010001,-7.902570543312273,,7.404268264770508,-32.55064010620117
9042,010001101010010,-9.211568665681376,0.04486683003324021,-22.325525283813477,13.232590675354004
9043,010001101010011,-8.84503877191129,0.07137663225046076,-24.56575584411621,9.300134658813477
9044,010001101010100,-8.345787353994416,0.08710623484612512,28.874805450439453,-9.59597110748291
9045,010001101010101,-7.978103215356063,0.1411931211221944,20.241004943847656,-24.303014755249023
9046,010001101010110,-9.36369912190336,0.06954575886625669,-8.673303604125977,20.848512649536133
9047,010001101010111,-9.092681209034124,0.010274450298729755,-13.348343849182129,23.171674728393555
9048,010001101011000,-8.004172109624815,0.010764735241544976,25.999143600463867,-22.859285354614258
9050,010001101011010,-8.839262478534149,0.012762065714576387,-30.609493255615234,-4.194833278656006
9051,010001101011011,-8.451922413167019,0.09862073632863756,-31.23874282836914,-4.060976028442383
9052,010001101011100,-8.24468632115322,0.1503702980595758,27.1145076751709,-16.59095001220703
9053,010001101011101,-8.007621096303609,0.0009039682551597039,26.802217483520508,-19.007844924926758
9054,010001101011110,-9.373045515895155,0.0232399411632791,-6.17640495300293,22.358413696289062
9055,010001101011111,-9.19840411608322,0.005064270816770744,-6.928238391876221,23.706029891967773
9060,010001101100100,-8.96749394147483,0.08063227466003475,26.22170639038086,-1.0985389947891235
9061,010001101100101,-8.610981566355,0.06182693340797485,27.770570755004883,-6.950758457183838
9062,010001101100110,-9.641868556565703,0.002293141655504094,5.402990818023682,19.429800033569336
9063,010001101100111,-9.441305172102712,0.005659621341722597,2.911423683166504,21.094585418701172
9064,010001101101000,-8.028316932302449,0.08910988948900922,25.191709518432617,-23.49927520751953
9066,010001101101010,-8.885736979561802,0.032733669183849116,-30.58857536315918,-4.623415470123291
9067,010001101101011,-8.403395791551052,0.008493302625566024,-32.91154861450195,-4.959460258483887
9068,010001101101100,-8.382467444831072,0.07870357827126906,28.118799209594727,-12.189083099365234
9069,010001101101101,-8.25936549059827,0.1273218284944324,28.81359100341797,-12.06889820098877
9070,010001101101110,-9.590008158155443,0.01387976970997773,4.756162166595459,19.904935836791992
9071,010001101101111,-9.346209292506632,0.045860651568034434,2.8196070194244385,21.28403663635254
9072,010001101110000,-8.484008562035946,0.10033187852940097,30.040546417236328,-5.527434349060059
9073,010001101110001,-7.514798831543956,0.002219932435936212,4.30158805847168,-34.61102294921875
9074,010001101110010,-9.167233701514752,0.07724677172543792,-23.690494537353516,11.210108757019043
9075,010001101110011,-8.851947622437175,0.15388529794015593,-25.562639236450195,7.993371486663818
9076,010001101110100,-8.485982811936976,0.10938184850932052,30.29426383972168,-5.8728461265563965
9077,010001101110101,-8.19134277141088,0.117080632204134,29.175813674926758,-15.247431755065918
9078,010001101110110,-9.577005073031614,0.07315372936107334,5.234470844268799,19.747966766357422
9079,010001101110111,-9.407810045041183,0.06950005707055508,2.747373580932617,21.418052673339844
9080,010001101111000,-7.980206280653071,0.13069259548900058,26.77229118347168,-23.45867156982422
9082,010001101111010,-8.830366122395475,0.033295540826752124,-30.844192504882812,-4.438704490661621
9083,010001101111011,-8.540361001533334,0.08902526992120219,-30.813552856445312,-2.8940396308898926
9084,010001101111100,-8.056854020947945,0.20816354129165404,26.69430923461914,-19.553436279296875
9085,010001101111101,-8.016539497636508,0.12248533263098825,26.911710739135742,-19.079471588134766
9086,010001101111110,-9.498069629647617,0.10777806920714728,3.5317695140838623,21.15296745300293
9087,010001101111111,-9.333136085748416,0.010315870230396484,2.505758285522461,21.095914840698242
9088,010001110000000,-9.023560395590968,0.12622653239971893,8.124014854431152,-7.40214729309082
9089,010001110000001,-8.228477188798834,0.03720708705447162,3.1496822834014893,-22.603775024414062
9090,010001110000010,-9.192918445901494,0.05272517268054688,-17.564790725708008,8.337960243225098
9091,010001110000011,-9.075218137517293,0.020889149826937903,-19.073110580444336,5.949311256408691
9092,010001110000100,-8.62326146590971,0.04246365535296803,15.972187042236328,-13.324725151062012
9093,010001110000101,-8.354609810323833,0.05258379284104109,8.771946907043457,-20.8323974609375
9094,010001110000110,-9.273411339258713,0.008470637907634249,-16.95276641845703,17.047941207885742
9095,010001110000111,-9.128830870530953,0.00358240689318734,-14.822030067443848,14.687257766723633
9096,010001110001000,-8.474219019654656,0.058253750742236036,7.464227199554443,-19.46466636657715
9097,010001110001001,-7.797637091351915,,-9.3485746383667,-31.437402725219727
9098,010001110001010,-9.105069719035901,0.03659168613026331,-23.228450775146484,-4.0946760177612305
9099,010001110001011,-8.825337867299115,0.008012464525394059,-24.15509796142578,-3.3228588104248047
9100,010001110001100,-8.778665803398697,0.041836979298635064,16.638090133666992,-13.926058769226074
9101,010001110001101,-8.662121965677999,0.04183470360612418,18.187931060791016,-15.14459228515625
9102,010001110001110,-9.453209237493482,0.04053258307165741,-7.237529754638672,20.326997756958008
9103,010001110001111,-9.239676086444321,0.012045434132129884,-10.213846206665039,20.730670928955078
9104,010001110010000,-8.953225148766329,0.010935017047738249,13.70351791381836,-8.221765518188477
9105,010001110010001,-8.027152563718538,0.018015853455952247,0.2619364857673645,-26.399389266967773
9106,010001110010010,-9.365420851873225,0.006806463558191922,-16.746681213378906,8.257158279418945
9107,010001110010011,-9.082382460655104,0.057772269820771875,-19.76759147644043,5.220732688903809
9108,010001110010100,-8.60873397560254,0.07733320234311325,15.780538558959961,-13.429492950439453
9109,010001110010101,-8.106141808310792,0.05901028681368725,6.4297661781311035,-23.788049697875977
9110,010001110010110,-9.427976973146366,0.035363887527472215,-9.620993614196777,18.151094436645508
9111,010001110010111,-9.18241588247844,0.028195091774457563,-13.61457633972168,15.381937980651855
9112,010001110011000,-8.284136073801871,0.03759798959125238,7.941920280456543,-20.584827423095703
9113,010001110011001,-7.764158507580932,0.3578479994724684,-8.296642303466797,-30.906368255615234
9114,010001110011010,-9.117205321306944,0.006163093009987186,-23.96662139892578,-4.628255367279053
9115,010001110011011,-8.874044068973086,0.0005727278565705872,-24.245073318481445,-4.462222099304199
9116,010001110011100,-8.734431366598901,0.2154456281380233,14.263787269592285,-16.397356033325195
9117,010001110011101,-8.528004071105197,0.057364017034202235,12.435294151306152,-18.846515655517578
9118,010001110011110,-9.439315633832203,0.002148943080483079,-7.44645881652832,19.915969848632812
9119,010001110011111,-9.264008978674266,0.04276633928746509,-10.109152793884277,21.010290145874023
9124,010001110100100,-9.081363894204626,0.013159414216159071,20.554689407348633,-4.5236496925354
9125,010001110100101,-8.916978346031632,0.060504694603943136,16.39673614501953,-6.716492176055908
9126,010001110100110,-9.73604356163363,0.03338756579286617,4.258340358734131,15.094293594360352
9127,010001110100111,-9.563622497691556,0.04893625364524912,1.5976816415786743,17.06124496459961
9128,010001110101000,-8.296820648614517,0.017721244533407617,8.146276473999023,-20.60007667541504
9130,010001110101010,-9.040260847857637,0.1138291202856685,-24.093568801879883,-4.790207862854004
9131,010001110101011,-8.879912091034502,0.1361485443062138,-24.751338958740234,-4.010922908782959
9132,010001110101100,-8.667478137918668,0.04752457404853505,18.521127700805664,-14.875168800354004
9133,010001110101101,-8.669992125017163,0.06059548373808533,18.875905990600586,-14.783503532409668
9134,010001110101110,-9.648374197162765,0.05260758634496998,3.386927366256714,15.414044380187988
9135,010001110101111,-9.441875692905473,0.035737871640337815,1.0992308855056763,17.512847900390625
9136,010001110110000,-8.90677721642935,0.0159989004614296,15.615144729614258,-7.760685920715332
9137,010001110110001,-8.082509835688413,0.03183077975653337,-1.3278263807296753,-27.374094009399414
9138,010001110110010,-9.33945336855105,0.11646419925356175,-18.199323654174805,7.398698329925537
9139,010001110110011,-9.052832350221387,0.02971329623732188,-20.25214385986328,3.85573410987854
9140,010001110110100,-8.93826903861761,0.00037349101901984483,18.033302307128906,-6.363375186920166
9141,010001110110101,-8.570408122988567,0.0574533294127022,13.116035461425781,-15.844223976135254
9142,010001110110110,-9.66277214172668,0.028140131055089945,3.60522198677063,14.79498291015625
9143,010001110110111,-9.444918964538923,0.06593284733461235,0.9088481664657593,16.803943634033203
9144,010001110111000,-8.222710557039987,0.06701509242136616,8.903074264526367,-21.4884090423584
9145,010001110111001,-7.699073239470597,,-6.709312438964844,-30.034650802612305
9146,010001110111010,-9.107051020361016,0.0484721611303538,-23.658321380615234,-4.395532131195068
9147,010001110111011,-8.84215583734048,0.07385201124280273,-24.257761001586914,-3.7841923236846924
9148,010001110111100,-8.250070869172003,0.13638575031913547,10.348658561706543,-21.71634292602539
9149,010001110111101,-8.14467669574459,0.012101432376150356,11.887450218200684,-21.577842712402344
9150,010001110111110,-9.638368970971804,0.05162245438383285,2.8989083766937256,16.701982498168945
9151,010001110111111,-9.444595377011057,0.07777171074418199,0.7751526832580566,16.919214248657227
9152,010001111000000,-9.118583805048825,0.05501821741650659,10.068511962890625,-6.059934139251709
9153,010001111000001,-8.410289944993027,0.05680984502266995,-2.3156368732452393,-24.34988784790039
9154,010001111000010,-9.301166832914094,0.04160040538625687,-16.0924129486084,9.617409706115723
9155,010001111000011,-9.107976808151736,0.026968629095459384,-18.350461959838867,4.59005069732666
9156,010001111000100,-8.723899419746989,0.02683816389942084,16.38434410095215,-13.302478790283203
9157,010001111000101,-8.269162875470869,0.004336455039825715,8.020763397216797,-21.616928100585938
9158,010001111000110,-9.377355305623697,0.044899788147231064,-12.286423683166504,16.09070587158203
9159,010001111000111,-9.194695329083087,0.0018809745367640573,-14.118037223815918,15.80469036102295
9160,010001111001000,-8.52792162352573,0.011297727340229713,7.554041862487793,-19.707860946655273
9161,010001111001001,-7.9027948933151855,,-9.750323295593262,-32.1162223815918
9162,010001111001010,-9.155445994213897,0.025826931254984583,-23.02392578125,-3.8632423877716064
9163,010001111001011,-8.913360372993203,0.046025769461464534,-24.797130584716797,-3.6380422115325928
9164,010001111001100,-8.760886687868569,0.07205701762476657,16.80467987060547,-14.434401512145996
9165,010001111001101,-8.684689757404238,0.02320113339132757,18.159420013427734,-14.972064971923828
9166,010001111001110,-9.479274074973404,0.034263436757285604,-6.76273250579834,20.226715087890625
9167,010001111001111,-9.274296212071027,0.047541061393939536,-9.605330467224121,19.969697952270508
9168,010001111010000,-8.956286624597697,0.08802276548317689,14.002852439880371,-8.175167083740234
9169,010001111010001,-7.975677285453592,0.10219143336365866,0.8137245178222656,-27.180753707885742
