Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
"1,15"	0.024594712	0.041475445	0.553190093	-0.158545431	0.207734856
"3,4,7,9,14"	0.024576207	0.016571924	0.138086109	-0.048599245	0.097751659
"1,3,9,15"	0.024565318	0.029254941	0.401085578	-0.104613621	0.153744258
"1,2,9,13,15"	0.024543981	0.016774332	0.143428649	-0.049525232	0.098613194
"5,6,9,10,12"	0.02453802	0.017425735	0.159099385	-0.052407545	0.101483584
"4,6,12,14"	0.024521173	0.029345172	0.40338118	-0.105056197	0.154098543
"1,3,4,6,8"	0.024466677	0.016548545	0.139292011	-0.048605545	0.097538899
"6,8,12,15"	0.024450945	0.029564747	0.408227577	-0.106095982	0.154997873
"2,11,14,15"	0.02423507	0.029611909	0.413123331	-0.10652011	0.15499025
"1,2,9,11"	0.024232939	0.029315732	0.408460847	-0.105214433	0.153680312
"2,4,10,11,14"	0.02422046	0.017619625	0.169258385	-0.05358125	0.102022171
"1,4,8,11,14"	0.024170665	0.016798527	0.150203588	-0.050005382	0.098346711
"2,4,6,7,8"	0.024163018	0.016554167	0.144403171	-0.048934027	0.097260063
"4,10,12"	0.024137554	0.066723664	0.717538857	-0.270489335	0.318764444
"4,5,7,8,11"	0.024093193	0.016765494	0.150710357	-0.049936995	0.09812338
"1,3,7,10,15"	0.024070111	0.016755813	0.150865911	-0.049917331	0.098057552
"3,4,5,6,15"	0.024058084	0.016575321	0.14666972	-0.049132368	0.097248536
"1,6,8,11,15"	0.024039451	0.016765999	0.151635508	-0.049992968	0.09807187
"1,6,7,13,15"	0.023935127	0.016784169	0.153865121	-0.050177522	0.098047776
"2,3,6"	0.023921077	0.037619937	0.524872303	-0.142194576	0.19003673
"4,5,7,12,14"	0.023879933	0.016743826	0.153824823	-0.050054575	0.097814442
"1,11,13,14,15"	0.023829986	0.017788781	0.180384932	-0.054718654	0.102378627
"2,4,6,7,14"	0.023814267	0.016568709	0.150644035	-0.049346991	0.096975525
"4,5,6,7,9"	0.02378766	0.016548421	0.150600209	-0.049284012	0.096859333
"4,5,10,12,13"	0.023761339	0.022327784	0.287245962	-0.074829852	0.122352531
"3,9,11"	0.023709049	0.03775736	0.530054219	-0.143013411	0.19043151
"2,3,5,13,15"	0.023704832	0.016800335	0.158264589	-0.050479198	0.097888863
"1,5,8,10"	0.023701663	0.032007035	0.458994913	-0.1176295	0.165032826
"6,7,8,9,12"	0.023664093	0.016698855	0.156463427	-0.050071844	0.097400029
"6,7,8,9,15"	0.023660443	0.016571912	0.153377932	-0.049514956	0.096835842
"2,8,13,15"	0.023649387	0.029514391	0.422975177	-0.106675188	0.153973962
"2,8,10,11,13"	0.023616769	0.02191072	0.281104826	-0.073132821	0.12036636
"5,7,9"	0.023611886	0.037798301	0.532185951	-0.143291354	0.190515127
"4,5,6,11"	0.023595999	0.029440177	0.422855708	-0.106400877	0.153592875
"1,12,13"	0.023545021	0.038955398	0.54557668	-0.14846753	0.195557572
"5,10,13,14,15"	0.023540097	0.017849184	0.18723675	-0.055275261	0.102355456
"1,2,5,7,8"	0.02349115	0.016549392	0.155778119	-0.049584813	0.096567112
"4,6,14"	0.023448213	0.037603064	0.532914394	-0.142592937	0.189489363
"1,2,10,12,15"	0.023423888	0.017425836	0.178894248	-0.053522122	0.100369899
"1,6,8,13,15"	0.023397736	0.016805913	0.163864239	-0.050810927	0.0976064
"1,3,13,15"	0.02339457	0.029550176	0.428549027	-0.10708802	0.15387716
"5,7,8,9,10"	0.023332829	0.016752849	0.163702207	-0.050641522	0.097307179
"6,7,9,12,14"	0.023326152	0.016705857	0.16264065	-0.050440703	0.097093006
"6,7,12,13,15"	0.02331622	0.017511053	0.183031751	-0.054006078	0.100638517
"1,2,3,5,14"	0.023303988	0.0165533	0.159198026	-0.049789228	0.096397203
"1,2,7,14"	0.023273532	0.029115942	0.424100865	-0.105291641	0.151838705
"2,8,9,10,14"	0.023231352	0.016774545	0.166090034	-0.050838803	0.097301507
"8,11,13,14"	0.023184483	0.030662155	0.449580066	-0.112208191	0.158577157
"1,9,11,15"	0.02317509	0.029562005	0.433077623	-0.10735973	0.153709911
"1,14,15"	0.023154802	0.037814784	0.540330615	-0.143821224	0.190130827
"1,10"	0.02313889	0.07031019	0.742084899	-0.287324763	0.333602542
"1,6,9,11,15"	0.023124032	0.016744722	0.167298996	-0.050814434	0.097062499
"4,5,8,9,14"	0.023109509	0.016603665	0.163985507	-0.050206099	0.096425118
"4,8,9,12"	0.023045752	0.029314682	0.43178666	-0.106396983	0.152488487
"1,2,3,10,14"	0.023032106	0.016746674	0.169043094	-0.05091498	0.096979193
"6,9,10,11,12"	0.023031683	0.021476046	0.28353449	-0.071798552	0.117861917
"1,2,3,12,13"	0.023023575	0.017460203	0.187304192	-0.054074187	0.100121337
"4,9,10,11,14"	0.023021124	0.017615617	0.191272491	-0.054762888	0.100805137
"3,5,7"	0.022915496	0.037892638	0.54535187	-0.144404303	0.190235295
"2,3,4,13,15"	0.022913453	0.016815534	0.173009324	-0.051337692	0.097164598
"3,7,8,10,12"	0.022910404	0.017439483	0.188956063	-0.054095869	0.099916676
"3,5,6,10,15"	0.022866916	0.016762969	0.172537851	-0.05115212	0.096885952
"4,6,9,10,15"	0.022853582	0.016770461	0.172980225	-0.051198536	0.0969057
"3,9,10,13,14"	0.022848969	0.017623122	0.194803496	-0.054968183	0.100666121
"1,2,4,9,15"	0.022826529	0.016560248	0.168094132	-0.050297367	0.095950425
"2,4,5,6,8"	0.022810327	0.016559347	0.168373074	-0.05030959	0.095930245
"2,5,7,11,14"	0.02274705	0.016772592	0.175046451	-0.05131448	0.09680858
"4,5,7,8,13"	0.022705317	0.016811353	0.176837461	-0.051527365	0.096938
"1,5,8,10,12"	0.022689201	0.017459057	0.193761485	-0.054403503	0.099781904
"2,10,11,13,14"	0.022627519	0.021923419	0.302027452	-0.074178146	0.119433183
"6,9,10,12,15"	0.022602212	0.017429851	0.194727963	-0.054361528	0.099565951
"2,3,6,9,10"	0.0225736	0.016730604	0.177271931	-0.051302527	0.096449726
"2,6,8,9,10"	0.02251079	0.01674025	0.178730768	-0.051407931	0.09642951
"2,6,11,13"	0.022496507	0.030430379	0.459745094	-0.11187273	0.156865744
"4,5,7,15"	0.022473345	0.029560684	0.447115555	-0.108055645	0.153002336
"2,4,9,11,14"	0.022462364	0.016770395	0.180450599	-0.051589465	0.096514193
"7,9,10,12,15"	0.022461074	0.017440913	0.197814017	-0.054551511	0.099473659
"1,7,10,13,15"	0.022420977	0.017647358	0.203918042	-0.055503193	0.100345147
"3,4,6,11,15"	0.022374639	0.016768657	0.182113225	-0.051669516	0.096418794
"5,11,12,13,14"	0.022290047	0.022237578	0.316179539	-0.075902826	0.120482921
"1,4,7,9,12"	0.022274937	0.016691917	0.182060384	-0.051430363	0.095980238
"3,4,5,8,11"	0.022257013	0.016762511	0.184261051	-0.051760004	0.096274029
"2,4,8,12,13"	0.02224288	0.017509051	0.203966407	-0.05507058	0.099556341
"4,6,10,11"	0.022204851	0.036928945	0.547654997	-0.140859639	0.185269341
"1,4,7,8"	0.022161088	0.029113678	0.446549689	-0.106394088	0.150716264
"5,10"	0.022137976	0.076070044	0.771037682	-0.313759052	0.358035003
"5,9,10,13,14"	0.022136078	0.017678636	0.2105314	-0.055926203	0.100198359
"2,7,11,12,14"	0.022121963	0.017448388	0.20486265	-0.054923629	0.099167554
"2,5,8,14,15"	0.022101363	0.016632897	0.183934443	-0.051343325	0.095546051
"2,6,7,14"	0.022100355	0.029126332	0.447993734	-0.106510695	0.150711405
"3,6,8,11,14"	0.022099336	0.016771129	0.187615584	-0.051955732	0.096154404
"4,7,11,14,15"	0.022091637	0.016862456	0.190171189	-0.052366699	0.096549974
"4,8,9,12,14"	0.022038664	0.016745655	0.188158224	-0.051903921	0.095981249
"4,7,8,10,11"	0.022010172	0.0175811	0.210609687	-0.055621427	0.099641771
"2,5,12,13"	0.022009033	0.030626221	0.472373287	-0.113224972	0.157243038
"1,2,9,11,14"	0.022004278	0.016744556	0.18881927	-0.051933456	0.095942011
"1,3,8,12,13"	0.021982764	0.01749298	0.208887597	-0.05525973	0.099225257
"2,5,12,13,15"	0.021954419	0.017512546	0.209984628	-0.055374473	0.09928331
"5,6,7,14,15"	0.021946388	0.016607949	0.186367021	-0.051388141	0.095280916
"2,3,8,12,13"	0.021923964	0.017490043	0.210031281	-0.055305561	0.099153489
"4,5,9,15"	0.021907486	0.029394695	0.456105092	-0.107888557	0.151703529
"1,2,4,8,12"	0.02187411	0.016700888	0.190289795	-0.0518708	0.09561902
"3,5,11,13,15"	0.021866083	0.01767282	0.2159976	-0.056170517	0.099902683
"1,3,8,11,12"	0.02185707	0.017429888	0.209853754	-0.055106835	0.098820975
"3,5,8,12,13"	0.02185358	0.017510841	0.212041509	-0.055467782	0.099174942
"1,2,7,8,9"	0.021852878	0.016541375	0.18647856	-0.051187683	0.094893439
"2,3,15"	0.021815589	0.037970837	0.565610662	-0.145849506	0.189480684
"3,5,6,9,11"	0.02180658	0.016734253	0.192548859	-0.052085657	0.095698817
"3,7,10,14,15"	0.021786268	0.016821012	0.195269322	-0.052489068	0.096061603
"1,8,12,15"	0.021785838	0.029586501	0.461528272	-0.108857147	0.152428823
"3,14"	0.021760577	0.041242026	0.597759986	-0.160348873	0.203870027
"3,5,6,7,12"	0.021738438	0.016692218	0.192822338	-0.05196819	0.095445066
"3,7,10,13,15"	0.021724803	0.01764416	0.218231646	-0.056185246	0.099634851
"2,6,7,11,14"	0.021711005	0.016753602	0.195021463	-0.052266671	0.095688682
"5,8,11,13"	0.021703973	0.030692292	0.479481391	-0.113821774	0.15722972
"5,6,8,11"	0.021685221	0.029423247	0.461123222	-0.108236899	0.151607341
"3,5,11,12,13"	0.021677292	0.022089429	0.326433289	-0.075861412	0.119215997
"1,6,8,10,15"	0.021655896	0.016768414	0.196552671	-0.052387185	0.095698977
"1,3,5,12"	0.021636674	0.029464565	0.462755254	-0.108467889	0.151741236
"1,3,4,9,11"	0.021631736	0.016737589	0.196228845	-0.052275233	0.095538704
"4,8,10,13,15"	0.021607869	0.017768909	0.223977451	-0.056853026	0.100068765
"1,3,11,13"	0.021596061	0.030493141	0.478810905	-0.113050311	0.156242432
"3,6"	0.021578675	0.041254218	0.600932947	-0.160584611	0.203741962
"1,2,3,11,12"	0.021572507	0.017413109	0.215406622	-0.055317309	0.098462324
"2,3,9,11,12"	0.02153757	0.017417928	0.216277772	-0.055373525	0.098448665
"1,4,8,10,12"	0.021529053	0.017451668	0.217349	-0.055531025	0.09858913
"4,10"	0.02152548	0.074809595	0.773550498	-0.308805875	0.351856835
"2,3,7,8,11"	0.021510577	0.016742661	0.198882122	-0.052418788	0.095439943
"2,3,9,12,13"	0.021466537	0.017466208	0.219071031	-0.055657745	0.098590818
"2,5,6,7,12"	0.021466289	0.01669188	0.198443666	-0.052238844	0.095171422
"1,6,10,14"	0.021430736	0.031807578	0.500468802	-0.119019701	0.161881173
"1,8,11,13,14"	0.02142905	0.017686488	0.225674634	-0.056667907	0.099526006
"1,4,5,8,10"	0.021426447	0.01676071	0.201129436	-0.052582613	0.095435508
"3,4,5,12,15"	0.021421788	0.016737545	0.200604518	-0.052484987	0.095328563
"1,2,6,12"	0.02139282	0.029346718	0.466027923	-0.108191375	0.150977015
"5,7,9,13,14"	0.021392706	0.016808863	0.203134782	-0.052828984	0.095614396
"3,8,14,15"	0.021392614	0.029263837	0.464770278	-0.107825611	0.150610838
"1,2,8,9,15"	0.021392567	0.016560158	0.196434937	-0.051730933	0.094516067
"1,2,4,11,12"	0.021341345	0.017413907	0.220385255	-0.055551995	0.098234685
"3,5,9,14"	0.021340072	0.029133037	0.463867644	-0.107300586	0.14998073
"2,4,9,12,13"	0.021290282	0.017479399	0.223227156	-0.055892244	0.098472809
"1,5,7,12,13"	0.021289217	0.017495452	0.223675293	-0.055964193	0.098542627
"1,4,6,7,10"	0.021279103	0.016738046	0.203633044	-0.052629884	0.09518809
"2,4,6,13"	0.021273419	0.029334342	0.4683328	-0.108256127	0.150802965
"2,3,4,6"	0.021259561	0.02909639	0.464993748	-0.107219279	0.149738402
"2,3,5,7,13"	0.021244149	0.016762176	0.205028894	-0.052771389	0.095259687
"5,10,11,14,15"	0.021211365	0.017765134	0.232493635	-0.057232861	0.099655591
"4,7,9,13,14"	0.02119446	0.016822424	0.207719426	-0.05308711	0.09547603
"5,7,10,11,12"	0.021184528	0.022258989	0.341243449	-0.077102892	0.119471947
"4,8,11,14,15"	0.021179635	0.016899033	0.210106433	-0.053440211	0.095799481
"8,10,11,12,14"	0.021168952	0.021612013	0.327342672	-0.074261662	0.116599565
"1,4,10,14"	0.021164197	0.031844119	0.506300436	-0.11944759	0.161775983
"3,5,6,13,14"	0.021140612	0.016799285	0.208250263	-0.053038782	0.095320006
"7,9,12,15"	0.021126543	0.029713927	0.477092005	-0.110079112	0.152332198
"8,9,10,12"	0.021118947	0.038044759	0.578825741	-0.146872564	0.189110457
"4,5,6,8,13"	0.021095945	0.016800728	0.209252064	-0.053089823	0.095281713
"3,12,13,14"	0.021095332	0.030476649	0.488830533	-0.11347822	0.155668883
"2,4,12,15"	0.021050592	0.029575416	0.47662007	-0.109543447	0.151644631
"1,2,3,5,9"	0.021028145	0.016536671	0.203524473	-0.051991645	0.094047934
"3,6,7,8,14"	0.020967284	0.016572094	0.205805399	-0.052208921	0.094143489
"1,2,4,6,15"	0.020963	0.016558006	0.205512489	-0.052150998	0.094076998
"3,7,11,12,13"	0.020935285	0.021868578	0.338413538	-0.075628224	0.117498795
"3,7,10,11"	0.020892032	0.037427942	0.576717217	-0.144375842	0.186159906
"7,8,11,12"	0.020885237	0.030634651	0.495401948	-0.114385989	0.156156462
"8,9,12,15"	0.020859438	0.029522962	0.479852876	-0.109502982	0.151221858
"3,9,14,15"	0.020831125	0.02924403	0.476272817	-0.108299637	0.149961886
"1,2,5,9,12"	0.020823885	0.016684383	0.212003601	-0.052848145	0.094495914
"3,7,9"	0.020789017	0.03768357	0.581177105	-0.145607615	0.187185649
"2,4,9,10"	0.020752047	0.031813577	0.514212538	-0.11972488	0.161228974
"4,9,11,12,15"	0.020737521	0.01744315	0.234504578	-0.056284942	0.097759983
"4,9,10,14,15"	0.020724618	0.016852704	0.218802016	-0.053690658	0.095139894
"3,6,11,12,15"	0.020658145	0.017422774	0.235752754	-0.056274345	0.097590634
"8,13,14"	0.020638832	0.037900928	0.586069973	-0.146717571	0.187995236
"7,8,11,12,15"	0.020637397	0.017454678	0.237081136	-0.056435971	0.097710766
"1,3,8,9,13"	0.020618444	0.016759198	0.218605056	-0.053383943	0.094620832
"1,3,4,6,15"	0.020598697	0.016560068	0.213556114	-0.052524406	0.093721801
"1,5,7,9,15"	0.020596282	0.016557937	0.213550873	-0.05251741	0.093709973
"2,5,7,11,13"	0.020595904	0.017599404	0.241906754	-0.057116519	0.098308326
"1,10,13,14"	0.020577899	0.037443831	0.582621135	-0.144760135	0.185915933
"3,6,9,15"	0.020574571	0.029267952	0.482079229	-0.108661824	0.149810965
"5,7,10,13,14"	0.02054629	0.017697386	0.245661434	-0.057598786	0.098691366
"1,4,5,12,14"	0.020500821	0.016731698	0.220485479	-0.053380137	0.094381779
"7,9"	0.020480822	0.041253852	0.619575323	-0.161680849	0.202642493
"6,7,11,12"	0.020460791	0.030664569	0.504621494	-0.114942544	0.155864127
"3,4,7,8,12"	0.020455117	0.016716333	0.22109168	-0.053357994	0.094268228
"4,9,10,13,14"	0.020452976	0.017683269	0.247434983	-0.057629765	0.098535717
"11,12,13,14,15"	0.020414056	0.02237238	0.361531666	-0.078374056	0.119202167
"1,4,6,10,13"	0.020364572	0.017569558	0.246433359	-0.057216065	0.097945209
"5,8,10,14"	0.02033942	0.032018879	0.525282766	-0.121044042	0.161722882
"6,7,8"	0.020304875	0.037654446	0.58972432	-0.145963158	0.186572907
"1,4,5,8"	0.02026666	0.029131265	0.486622245	-0.108366172	0.148899492
"2,8,11,12,14"	0.020199297	0.0174508	0.247079121	-0.056856945	0.097255538
"5,6,12,13"	0.020149146	0.030696406	0.511572224	-0.115394771	0.155693062
"1,3,5,6"	0.019979098	0.029184808	0.493620394	-0.108890162	0.148848357
"3,7,8,10,15"	0.019952609	0.016783798	0.234528794	-0.054158402	0.09406362
"2,3,10,11,15"	0.019923039	0.017572062	0.256893096	-0.057668654	0.097514733
"2,6,9,13"	0.019921319	0.029307601	0.496680275	-0.109490151	0.149332788
"1,3,4,5,11"	0.019898373	0.0167453	0.234727918	-0.054042644	0.09383939
"1,5,7"	0.01989553	0.037836028	0.599007029	-0.147174299	0.18696536
"3,4,5,13,15"	0.019893659	0.016846351	0.237658133	-0.05449356	0.094280879
"1,3,8,12,15"	0.019881575	0.016720079	0.234417802	-0.053948075	0.093711226
"3,4,5,7,11"	0.0198543	0.016750467	0.23591062	-0.054109533	0.093818133
"3,4,9,15"	0.019825825	0.029232982	0.497650705	-0.109256152	0.148907803
"1,11"	0.019822195	0.04128967	0.631177228	-0.162497636	0.202142026
"1,5,8,12,14"	0.019821442	0.016732357	0.23617982	-0.054062424	0.093705309
"2,3,5,8,11"	0.019817336	0.016744297	0.236611222	-0.054119252	0.093753924
"2,5,10"	0.019760504	0.049780815	0.691407532	-0.200053066	0.239574073
"4,6,7,10,14"	0.019749739	0.01677793	0.239156212	-0.054335361	0.093834839
"7,10,11,15"	0.019696542	0.038081188	0.60500362	-0.148455824	0.187848907
"2,3,7,12,13"	0.019675506	0.017474439	0.260193425	-0.05748512	0.096836132
"6,9,13"	0.019648756	0.037756188	0.602781303	-0.147068532	0.186366045
"1,3,9,11,13"	0.019621218	0.017553691	0.263670249	-0.057889356	0.097131793
"1,3,10,12,14"	0.019580798	0.01743409	0.26139172	-0.057401659	0.096563254
"3,4,8,10,11"	0.019580616	0.017592769	0.265722284	-0.058102511	0.097263744
"1,2,4,5,11"	0.019575142	0.016742466	0.242337646	-0.054353364	0.093503648
"2,9,11,13"	0.019558232	0.030394639	0.519920857	-0.114653191	0.153769654
"4,8,9,12,13"	0.019517396	0.01752631	0.265458977	-0.057872271	0.096907063
"4,6,7,13,14"	0.019517235	0.016822641	0.245987809	-0.054765294	0.093799765
"4,8"	0.01947034	0.041236528	0.636814895	-0.162614832	0.201555512
"2,3,8,13,14"	0.019462863	0.016814746	0.247084027	-0.054784804	0.09371053
"1,5,7,10,14"	0.019437397	0.016767355	0.246369089	-0.05460101	0.093475803
"2,4,5,9"	0.019431507	0.029139978	0.5048847	-0.109239802	0.148102816
"2,4,6,10,12"	0.019425144	0.017408978	0.264513235	-0.05744643	0.096296718
"7,10,11,12,14"	0.019401623	0.021686375	0.370984989	-0.076357347	0.115160592
"7,10,11,12"	0.019396694	0.056964596	0.733479547	-0.23213778	0.270931168
"2,8,12,14,15"	0.019333499	0.016763653	0.248798662	-0.054688558	0.093355556
"6,7,12,13"	0.019314069	0.030648394	0.528581119	-0.116017842	0.154645981
"2,4,5,7,14"	0.019312132	0.016584497	0.244244967	-0.053918841	0.092543104
"2,3,12,13,14"	0.019290499	0.017497966	0.270279844	-0.057974012	0.096555011
"1,5,9,12,15"	0.019267812	0.016711735	0.248941345	-0.054524996	0.09306062
"2,3,7,14"	0.019264124	0.029132407	0.508450962	-0.109373753	0.147902001
"4,7,12,14,15"	0.019255846	0.016784475	0.251292647	-0.054858155	0.093369846
"2,4,9,11,13"	0.019219803	0.017580598	0.27429905	-0.058409579	0.096849185
"1,6,8,9,14"	0.019193859	0.016561218	0.246481681	-0.053934323	0.092322041
"3,8,9,11,14"	0.01913216	0.016773911	0.254051199	-0.054935192	0.093199513
"2,3,8,9,10"	0.019126384	0.01673976	0.253227031	-0.054790171	0.093042939
"3,5,9,13,14"	0.019117247	0.016803491	0.255258607	-0.05508072	0.093315215
"4,5,7,11,14"	0.019112366	0.01679994	0.255279519	-0.055069921	0.093294653
"1,3,6,8,12"	0.019105446	0.016692265	0.25239861	-0.054601389	0.09281228
"2,4,6,12"	0.019105109	0.029347746	0.515058386	-0.110483622	0.148693841
"3,8"	0.01908791	0.041189723	0.643071341	-0.162790589	0.200966409
"1,3,4,5,7"	0.019068644	0.016548254	0.249206407	-0.054002292	0.09213958
"7,8,11,15"	0.01905969	0.029715082	0.521259091	-0.112151063	0.150270442
"1,10,11,12"	0.019057154	0.053118903	0.719774575	-0.215496169	0.253610477
"9,13,15"	0.019047993	0.038037884	0.616541743	-0.148913159	0.187009146
"2,3,9,10,12"	0.01903739	0.017420934	0.274497206	-0.057886978	0.095961758
"2,5,7,10,12"	0.018995444	0.01744324	0.276170392	-0.058027416	0.096018304
"2,3,4,8,15"	0.018986705	0.016585392	0.252309097	-0.05424822	0.09222163
"6,7,11,14,15"	0.018904644	0.016811911	0.260820424	-0.055330504	0.093139792
"1,2,10,14,15"	0.018829843	0.016798268	0.262324204	-0.055345063	0.093004749
"6,8,9"	0.018786988	0.037548602	0.616841523	-0.147013674	0.18458765
"2,4,10,12"	0.018741004	0.036665014	0.609256548	-0.143158065	0.180640073
"5,7,9,11,14"	0.018739557	0.016770149	0.263818803	-0.055311184	0.092790298
"2,3,6,8,9"	0.018682454	0.016540984	0.258712624	-0.054356382	0.091721289
"1,3,5"	0.018663421	0.037711624	0.620676152	-0.147857089	0.18518393
"2,8,11,15"	0.018646611	0.02956097	0.528186921	-0.111883642	0.149176863
"2,6,13,14,15"	0.018641496	0.016847619	0.268530757	-0.055751322	0.093034315
"1,2,5,10"	0.018635495	0.031947002	0.559679506	-0.122430587	0.159701577
"1,5,7,9,11"	0.018628638	0.016736062	0.265683016	-0.05527159	0.092528866
"2,3,5,7,12"	0.018613529	0.016693342	0.264849348	-0.055098061	0.09232512
"4,5,6,7,10"	0.018576727	0.016750895	0.267441096	-0.055388998	0.092542451
"3,5,6,14"	0.018567976	0.029161831	0.524311755	-0.110199826	0.147335778
"3,6,8,12"	0.018563764	0.029352788	0.527107603	-0.111047231	0.148174759
"1,3,6,11"	0.018545551	0.02936518	0.527687278	-0.111120162	0.148211265
"6,7,8,13,14"	0.018525284	0.016823299	0.270833841	-0.05576015	0.092810719
"2,7,10,11,14"	0.018514564	0.017599554	0.292813898	-0.059198521	0.096227649
"3,6,8,11,15"	0.018493184	0.016770254	0.270151712	-0.05555802	0.092544388
"1,2,5,12,15"	0.018466764	0.016707638	0.269044989	-0.055307954	0.092241482
"3,4,13,15"	0.018463167	0.0295352	0.531895206	-0.111953295	0.148879628
"6,7,8,14,15"	0.018432696	0.016623033	0.267499016	-0.054968437	0.091833829
"3,4,6,13,14"	0.018426505	0.016811092	0.273048867	-0.055805026	0.092658036
"1,2,3,4,5"	0.018419074	0.016545382	0.26561349	-0.054639179	0.091477326
"2,5,8,15"	0.018412685	0.02940615	0.531221649	-0.111433938	0.148259308
"5,12,13"	0.018345957	0.039139089	0.639261332	-0.154477705	0.191169619
"1,4,8,10,15"	0.018345671	0.016803143	0.274931401	-0.055850762	0.092542104
"5,9,10"	0.018303444	0.049728843	0.71282787	-0.201280637	0.237887526
"2,8,10,14,15"	0.018253032	0.016846855	0.278610941	-0.056136417	0.092642481
"1,3,10,14,15"	0.018230405	0.016803938	0.277981172	-0.055969535	0.092430346
"5,6,7,14"	0.018139396	0.029205151	0.53453769	-0.110819693	0.147098485
"5,9"	0.018072203	0.04114503	0.660497363	-0.16360895	0.199753356
"4,8,13,14"	0.018067507	0.029488917	0.540088111	-0.112144587	0.148279602
"3,6,8,12,14"	0.018054535	0.016720989	0.280262519	-0.055779135	0.091888206
"4,9,11,12,13"	0.018031282	0.021908602	0.410502678	-0.078708959	0.114771524
"3,5,9,10,13"	0.018023074	0.017576559	0.305182356	-0.059588473	0.095634621
"1,3,4,10,12"	0.01801947	0.017431807	0.301280614	-0.058952907	0.094991846
"2,3,7,11,13"	0.017992407	0.01756376	0.305653685	-0.059562624	0.095547438
"2,3,8,9,15"	0.017990798	0.016564031	0.277428937	-0.055149804	0.0911314
"2,5,6,10,15"	0.017982201	0.01676063	0.283333666	-0.05602651	0.091990911
"3,5,6,12,15"	0.017964273	0.016712073	0.282417238	-0.055830026	0.091758572
"6,7,11,12,13"	0.017932111	0.02175156	0.4097168	-0.078114689	0.113978911
"4,11,12,13"	0.017923283	0.035986803	0.618452028	-0.140981059	0.176827625
"5,13,14"	0.017904366	0.037855401	0.6362406	-0.14925101	0.185059741
"1,2,4,5,7"	0.017901404	0.016548918	0.279384326	-0.055172464	0.090975272
"1,4,5,6,12"	0.017886281	0.016695572	0.284036281	-0.055835157	0.091607719
"3,5,9,15"	0.01786644	0.02941597	0.543609411	-0.112023545	0.147756426
"1,4,5,12"	0.017849961	0.029444326	0.544369089	-0.112165232	0.147865154
"2,6,7,10,15"	0.017819612	0.016753831	0.287513647	-0.056159076	0.091798299
"10,13"	0.017739033	0.083779691	0.83231604	-0.352200927	0.387678993
"2,11,13,15"	0.017700289	0.030771649	0.56515154	-0.11817587	0.153576448
"1,3,4,8,14"	0.017687816	0.016583671	0.28617155	-0.055539507	0.09091514
"5,9,11"	0.017661914	0.037863762	0.64089059	-0.14953038	0.184854207
"1,2,6,9,10"	0.017642812	0.016725629	0.2915099	-0.056211344	0.091496969
"1,3,4,5,12"	0.01762937	0.016697786	0.291073814	-0.056101842	0.091360581
"1,5,6,8,13"	0.017602804	0.016768352	0.29383686	-0.056440005	0.091645612
"6,8,9,14,15"	0.017583367	0.016615046	0.289937977	-0.055782498	0.090949233
"2,3,7,11,15"	0.017578601	0.016757572	0.294190615	-0.056416604	0.091573807
"2,5,6,7,15"	0.017577474	0.016562316	0.288566757	-0.055555555	0.090710503
"2,5,7,8,11"	0.017569053	0.016749809	0.294229232	-0.056391874	0.091529979
"5,6,11,13,14"	0.017561441	0.017669043	0.320276086	-0.060458484	0.095581366
"1,4,6,15"	0.017561414	0.029252951	0.548291912	-0.111608739	0.146731568
"1,5,6,7,15"	0.017532501	0.016558324	0.289685886	-0.0555829	0.090647901
"1,9,12,15"	0.017510053	0.029545445	0.55342194	-0.112951646	0.147971751
"5,6,9"	0.017495491	0.037668477	0.642322375	-0.148834496	0.183825479
"3,4,5,12,14"	0.017482701	0.016734808	0.296175802	-0.056411986	0.091377388
"4,6,7,10,13"	0.017474677	0.017586807	0.320415339	-0.060182124	0.095131477
"1,2,9,10,13"	0.017471948	0.017537862	0.31914225	-0.059968728	0.094912623
"2,4,12,13,14"	0.017471933	0.017522102	0.318707597	-0.059899154	0.094843021
"1,4,8,9,15"	0.017466739	0.01658215	0.292192532	-0.055753869	0.090687347
"5,6,11,12"	0.017465413	0.030708146	0.569527414	-0.118130342	0.153061168
"7,8,9,10,12"	0.017434327	0.017450541	0.317769885	-0.059620774	0.094489429
"1,7,8,9,15"	0.017402124	0.016567359	0.293550625	-0.055753172	0.090557419
"2,6,11"	0.017395225	0.037809757	0.645468193	-0.1495586	0.184349051
"3,5,10,14,15"	0.017382099	0.016839698	0.301983745	-0.056975747	0.091739945
"3,8,9,10,12"	0.017360266	0.017440976	0.319564652	-0.059652596	0.094373128
"2,4,10,14,15"	0.017343219	0.016850756	0.303383773	-0.057063455	0.091749893
"2,3,11,12,15"	0.017331947	0.017421298	0.319808434	-0.059594029	0.094257922
"1,7,11,12,15"	0.017294421	0.017447802	0.321592913	-0.059748586	0.094337428
"4,6,12,13"	0.017290642	0.03049557	0.570726909	-0.117366455	0.151947738
"4,7,8,11,15"	0.017281616	0.016811126	0.303965836	-0.056950066	0.091513297
"4,5,8,13,14"	0.017278859	0.016891869	0.306360218	-0.057309353	0.091867071
"1,9,10,14,15"	0.017253872	0.016798176	0.304370122	-0.056920629	0.091428373
"2,5,10,11"	0.017234185	0.037571515	0.646451035	-0.148667655	0.183136025
